tiempo,paso,framerate,n_part,tiemposindraw,tiempocondraw
5.797002,0.05,58.823524,400,1.0,10.0
5.814002,0.05,58.823524,400,1.0,10.0
5.832002,0.05,55.555557,400,0.0,10.0
5.848002,0.05,62.499996,400,1.0,10.0
5.865002,0.05,58.823524,400,0.0,10.0
5.881002,0.05,62.499996,400,1.0,12.0
5.899002,0.05,55.555557,400,1.0,17.0
5.922002,0.05,43.47826,400,1.0,18.0
5.9440017,0.05,45.454544,400,1.0,10.0
5.9640017,0.05,50.0,400,0.0,10.0
5.9790015,0.05,66.66667,400,0.0,10.0
5.9980016,0.05,52.63158,400,0.0,9.0
6.0140014,0.05,62.499996,400,1.0,14.0
6.0330014,0.05,52.63158,400,0.0,16.0
6.0600014,0.05,37.037037,400,0.0,17.0
6.0850015,0.05,40.0,400,1.0,18.0
6.1100016,0.05,40.0,400,1.0,16.0
6.1320014,0.05,45.454544,400,1.0,11.0
6.1500015,0.05,55.555557,400,1.0,11.0
6.1660013,0.05,62.499996,400,0.0,10.0
6.1840014,0.05,55.555557,400,0.0,10.0
6.2000012,0.05,62.499996,400,1.0,10.0
6.2190013,0.05,52.63158,400,0.0,10.0
6.233001,0.05,71.428566,400,1.0,10.0
6.2510014,0.05,55.555557,400,0.0,10.0
6.2690015,0.05,55.555557,400,1.0,19.0
6.2930017,0.05,41.666668,400,1.0,10.0
6.311002,0.05,55.555557,400,1.0,14.0
6.330002,0.05,52.63158,400,1.0,12.0
6.347002,0.05,58.823524,400,1.0,11.0
6.366002,0.05,52.63158,400,0.0,10.0
6.3830023,0.05,58.823524,400,0.0,15.0
6.4030023,0.05,50.0,400,0.0,11.0
6.4200025,0.05,58.823524,400,0.0,10.0
6.4370027,0.05,58.823524,400,1.0,10.0
6.454003,0.05,58.823524,400,1.0,11.0
6.4690027,0.05,66.66667,400,1.0,11.0
6.486003,0.05,58.823524,400,1.0,19.0
6.510003,0.05,41.666668,400,1.0,10.0
6.5270033,0.05,58.823524,400,1.0,11.0
6.5440035,0.05,58.823524,400,1.0,10.0
6.5640035,0.05,50.0,400,0.0,10.0
6.5790033,0.05,66.66667,400,1.0,11.0
6.5980034,0.05,52.63158,400,0.0,10.0
6.6130033,0.05,66.66667,400,1.0,15.0
6.636003,0.05,43.47826,400,1.0,13.0
6.657003,0.05,47.61905,400,1.0,13.0
6.675003,0.05,55.555557,400,1.0,11.0
6.693003,0.05,55.555557,400,0.0,10.0
6.709003,0.05,62.499996,400,1.0,11.0
6.727003,0.05,55.555557,400,1.0,11.0
6.743003,0.05,62.499996,400,0.0,10.0
6.761003,0.05,55.555557,400,1.0,10.0
6.779003,0.05,55.555557,400,1.0,14.0
6.799003,0.05,50.0,400,1.0,11.0
6.818003,0.05,52.63158,400,0.0,10.0
6.833003,0.05,66.66667,400,1.0,11.0
6.8500032,0.05,58.823524,400,0.0,10.0
6.8670034,0.05,58.823524,400,1.0,11.0
6.8840036,0.05,58.823524,400,1.0,10.0
6.902004,0.05,55.555557,400,0.0,10.0
6.9160037,0.05,71.428566,400,1.0,11.0
6.934004,0.05,55.555557,400,1.0,10.0
6.952004,0.05,55.555557,400,0.0,10.0
6.966004,0.05,71.428566,400,1.0,12.0
6.984004,0.05,55.555557,400,1.0,11.0
7.001004,0.05,58.823524,400,1.0,14.0
7.021004,0.05,50.0,400,1.0,15.0
7.042004,0.05,47.61905,400,1.0,18.0
7.0660043,0.05,41.666668,400,1.0,14.0
7.0850043,0.05,52.63158,400,1.0,12.0
7.1040044,0.05,52.63158,400,0.0,11.0
7.1220045,0.05,55.555557,400,0.0,18.0
7.1460047,0.05,41.666668,400,0.0,10.0
7.163005,0.05,58.823524,400,1.0,11.0
7.181005,0.05,55.555557,400,1.0,11.0
7.198005,0.05,58.823524,400,1.0,11.0
7.2160053,0.05,55.555557,400,1.0,13.0
7.2340055,0.05,55.555557,400,1.0,11.0
7.2520056,0.05,55.555557,400,1.0,12.0
7.269006,0.05,58.823524,400,1.0,11.0
7.287006,0.05,55.555557,400,0.0,10.0
7.305006,0.05,55.555557,400,1.0,11.0
7.323006,0.05,55.555557,400,1.0,11.0
7.3410063,0.05,55.555557,400,1.0,11.0
7.3580065,0.05,58.823524,400,1.0,14.0
7.3770065,0.05,52.63158,400,1.0,10.0
7.3940067,0.05,58.823524,400,0.0,15.0
7.4150066,0.05,47.61905,400,1.0,11.0
7.433007,0.05,55.555557,400,1.0,14.0
7.4530067,0.05,50.0,400,1.0,11.0
7.4730067,0.05,50.0,400,0.0,14.0
7.492007,0.05,52.63158,400,1.0,13.0
7.5120068,0.05,50.0,400,1.0,14.0
7.5350065,0.05,43.47826,400,1.0,16.0
7.5670066,0.05,31.249998,400,1.0,13.0
7.5850067,0.05,55.555557,400,1.0,11.0
7.604007,0.05,52.63158,400,0.0,10.0
7.6190066,0.05,66.66667,400,0.0,10.0
7.6370068,0.05,55.555557,400,1.0,17.0
7.6580067,0.05,47.61905,400,1.0,10.0
7.6780066,0.05,50.0,400,1.0,18.0
7.7040067,0.05,38.461536,400,1.0,11.0
7.721007,0.05,58.823524,400,1.0,10.0
7.738007,0.05,58.823524,400,0.0,17.0
7.761007,0.05,43.47826,400,1.0,10.0
7.779007,0.05,55.555557,400,0.0,10.0
7.797007,0.05,55.555557,400,1.0,11.0
7.8140073,0.05,58.823524,400,0.0,10.0
7.8320074,0.05,55.555557,400,0.0,10.0
7.848007,0.05,62.499996,400,1.0,14.0
7.8670073,0.05,52.63158,400,1.0,10.0
7.8850074,0.05,55.555557,400,1.0,12.0
7.9020076,0.05,58.823524,400,2.0,11.0
7.9200077,0.05,55.555557,400,1.0,12.0
7.937008,0.05,58.823524,400,1.0,10.0
7.955008,0.05,55.555557,400,1.0,10.0
7.972008,0.05,58.823524,400,1.0,10.0
7.9890084,0.05,58.823524,400,1.0,11.0
8.004008,0.05,66.66667,400,1.0,10.0
8.023008,0.05,52.63158,400,0.0,10.0
8.039008,0.05,62.499996,400,1.0,10.0
8.058008,0.05,52.63158,400,0.0,10.0
8.075008,0.05,58.823524,400,0.0,10.0
8.089008,0.05,71.428566,400,1.0,10.0
8.109009,0.05,50.0,400,1.0,14.0
8.128009,0.05,52.63158,400,1.0,10.0
8.1460085,0.05,55.555557,400,1.0,14.0
8.164008,0.05,55.555557,400,1.0,13.0
8.182008,0.05,55.555557,400,1.0,11.0
8.202008,0.05,50.0,400,1.0,10.0
8.217009,0.05,66.66667,400,0.0,10.0
8.234009,0.05,58.823524,400,1.0,11.0
8.252008,0.05,55.555557,400,1.0,10.0
8.267009,0.05,66.66667,400,0.0,10.0
8.285008,0.05,55.555557,400,1.0,11.0
8.302009,0.05,58.823524,400,1.0,10.0
8.320008,0.05,55.555557,400,1.0,11.0
8.337008,0.05,58.823524,400,1.0,10.0
8.355008,0.05,55.555557,400,0.0,10.0
8.369008,0.05,71.428566,400,1.0,12.0
8.386008,0.05,58.823524,400,1.0,12.0
8.405008,0.05,52.63158,400,1.0,16.0
8.425009,0.05,50.0,400,1.0,10.0
8.442009,0.05,58.823524,400,1.0,10.0
8.460009,0.05,55.555557,400,1.0,15.0
8.481009,0.05,47.61905,400,0.0,10.0
8.499008,0.05,55.555557,400,1.0,11.0
8.515008,0.05,62.499996,400,1.0,11.0
8.534008,0.05,52.63158,400,0.0,10.0
8.551008,0.05,58.823524,400,0.0,10.0
8.566009,0.05,66.66667,400,1.0,11.0
8.583009,0.05,58.823524,400,1.0,10.0
8.601008,0.05,55.555557,400,1.0,10.0
8.618009,0.05,58.823524,400,0.0,10.0
8.636008,0.05,55.555557,400,1.0,13.0
8.655008,0.05,52.63158,400,1.0,19.0
8.6790085,0.05,41.666668,400,1.0,19.0
8.702008,0.05,43.47826,400,1.0,11.0
8.722009,0.05,50.0,400,1.0,17.0
8.744009,0.05,45.454544,400,1.0,11.0
8.762009,0.05,55.555557,400,1.0,12.0
8.781009,0.05,52.63158,400,1.0,16.0
8.803009,0.05,45.454544,400,1.0,19.0
8.827009,0.05,41.666668,400,1.0,11.0
8.845009,0.05,55.555557,400,1.0,13.0
8.8630085,0.05,55.555557,400,1.0,11.0
8.880009,0.05,58.823524,400,1.0,12.0
8.897009,0.05,58.823524,400,1.0,13.0
8.915009,0.05,55.555557,400,1.0,13.0
8.933008,0.05,55.555557,400,1.0,10.0
8.951008,0.05,55.555557,400,0.0,10.0
8.968008,0.05,58.823524,400,1.0,16.0
8.990008,0.05,45.454544,400,1.0,15.0
9.010009,0.05,50.0,400,1.0,11.0
9.028008,0.05,55.555557,400,0.0,10.0
9.044008,0.05,62.499996,400,1.0,10.0
9.061008,0.05,58.823524,400,1.0,11.0
9.079008,0.05,55.555557,400,0.0,10.0
9.095008,0.05,62.499996,400,1.0,10.0
9.112008,0.05,58.823524,400,1.0,11.0
9.127008,0.05,66.66667,400,1.0,10.0
9.145008,0.05,55.555557,400,1.0,11.0
9.161008,0.05,62.499996,400,0.0,10.0
9.179008,0.05,55.555557,400,1.0,11.0
9.194008,0.05,66.66667,400,1.0,13.0
9.2120075,0.05,55.555557,400,1.0,10.0
9.230007,0.05,55.555557,400,1.0,10.0
9.248007,0.05,55.555557,400,1.0,12.0
9.264007,0.05,62.499996,400,1.0,13.0
9.281007,0.05,58.823524,400,1.0,11.0
9.301007,0.05,50.0,400,0.0,10.0
9.316008,0.05,66.66667,400,1.0,10.0
9.333008,0.05,58.823524,400,1.0,11.0
9.352008,0.05,52.63158,400,0.0,10.0
9.367008,0.05,66.66667,400,0.0,10.0
9.385008,0.05,55.555557,400,1.0,12.0
9.401008,0.05,62.499996,400,1.0,11.0
9.419007,0.05,55.555557,400,1.0,11.0
9.435007,0.05,62.499996,400,1.0,10.0
9.453007,0.05,55.555557,400,0.0,10.0
9.470007,0.05,58.823524,400,1.0,11.0
9.485007,0.05,66.66667,400,1.0,10.0
9.503007,0.05,55.555557,400,1.0,11.0
9.521007,0.05,55.555557,400,1.0,12.0
9.540007,0.05,52.63158,400,1.0,17.0
9.563006,0.05,43.47826,400,1.0,11.0
9.580007,0.05,58.823524,400,1.0,11.0
9.597007,0.05,58.823524,400,1.0,10.0
9.615006,0.05,55.555557,400,0.0,10.0
9.631006,0.05,62.499996,400,0.0,10.0
9.649006,0.05,55.555557,400,1.0,16.0
9.671006,0.05,45.454544,400,1.0,18.0
9.694006,0.05,43.47826,400,1.0,11.0
9.711006,0.05,58.823524,400,1.0,12.0
9.729006,0.05,55.555557,400,1.0,14.0
9.748006,0.05,52.63158,400,1.0,11.0
9.7660055,0.05,55.555557,400,1.0,11.0
9.783006,0.05,58.823524,400,1.0,18.0
9.807006,0.05,41.666668,400,1.0,12.0
9.825006,0.05,55.555557,400,1.0,11.0
9.843005,0.05,55.555557,400,0.0,10.0
9.859005,0.05,62.499996,400,1.0,11.0
9.877005,0.05,55.555557,400,1.0,14.0
9.896005,0.05,52.63158,400,1.0,12.0
9.915005,0.05,52.63158,400,1.0,13.0
9.933004,0.05,55.555557,400,1.0,11.0
9.950005,0.05,58.823524,400,1.0,15.0
9.9710045,0.05,47.61905,400,0.0,12.0
9.988005,0.05,58.823524,400,1.0,10.0
10.006004,0.05,55.555557,400,1.0,11.0
10.022004,0.05,62.499996,400,1.0,11.0
10.040004,0.05,55.555557,400,1.0,11.0
10.055004,0.05,66.66667,400,1.0,11.0
10.073004,0.05,55.555557,400,1.0,18.0
10.096004,0.05,43.47826,400,1.0,16.0
10.117003,0.05,47.61905,400,1.0,10.0
10.134004,0.05,58.823524,400,1.0,11.0
10.150003,0.05,62.499996,400,1.0,10.0
10.1690035,0.05,52.63158,400,0.0,9.0
10.184004,0.05,66.66667,400,1.0,10.0
10.2020035,0.05,55.555557,400,0.0,10.0
10.219004,0.05,58.823524,400,0.0,10.0
10.235003,0.05,62.499996,400,1.0,10.0
10.255004,0.05,50.0,400,0.0,9.0
10.269004,0.05,71.428566,400,1.0,16.0
10.290004,0.05,47.61905,400,1.0,10.0
10.308003,0.05,55.555557,400,1.0,14.0
10.3270035,0.05,52.63158,400,1.0,10.0
10.345003,0.05,55.555557,400,0.0,10.0
10.361003,0.05,62.499996,400,1.0,11.0
10.380003,0.05,52.63158,400,1.0,11.0
10.396003,0.05,62.499996,400,0.0,13.0
10.415003,0.05,52.63158,400,1.0,15.0
10.436003,0.05,47.61905,400,1.0,15.0
10.456003,0.05,50.0,400,1.0,11.0
10.475003,0.05,52.63158,400,0.0,10.0
10.489003,0.05,71.428566,400,1.0,11.0
10.507003,0.05,55.555557,400,1.0,11.0
10.524003,0.05,58.823524,400,1.0,11.0
10.542003,0.05,55.555557,400,0.0,10.0
10.556003,0.05,71.428566,400,1.0,10.0
10.575003,0.05,52.63158,400,0.0,10.0
10.592003,0.05,58.823524,400,1.0,11.0
10.607003,0.05,66.66667,400,1.0,10.0
10.627004,0.05,50.0,400,0.0,11.0
10.647004,0.05,50.0,400,1.0,14.0
10.666004,0.05,52.63158,400,1.0,11.0
