tiempo,paso,framerate,n_part,tiemposindraw,tiempocondraw
6.127002,0.05,58.823524,400,1.0,14.0
6.1470017,0.05,50.0,400,1.0,14.0
6.166002,0.05,52.63158,400,0.0,8.0
6.183002,0.05,58.823524,400,1.0,8.0
6.201002,0.05,55.555557,400,1.0,13.0
6.220002,0.05,52.63158,400,1.0,13.0
6.2370024,0.05,58.823524,400,0.0,8.0
6.2540026,0.05,58.823524,400,1.0,11.0
6.271003,0.05,58.823524,400,1.0,14.0
6.290003,0.05,52.63158,400,1.0,8.0
6.308003,0.05,55.555557,400,1.0,14.0
6.326003,0.05,55.555557,400,1.0,15.0
6.346003,0.05,50.0,400,0.0,8.0
6.3630033,0.05,58.823524,400,1.0,8.0
6.3810034,0.05,55.555557,400,1.0,8.0
6.3960032,0.05,66.66667,400,1.0,11.0
6.4140034,0.05,55.555557,400,0.0,7.0
6.4290032,0.05,66.66667,400,1.0,8.0
6.4470034,0.05,55.555557,400,1.0,8.0
6.4650035,0.05,55.555557,400,1.0,14.0
6.4850035,0.05,50.0,400,0.0,8.0
6.5040035,0.05,52.63158,400,1.0,11.0
6.5210037,0.05,58.823524,400,1.0,14.0
6.540004,0.05,52.63158,400,1.0,11.0
6.558004,0.05,55.555557,400,1.0,14.0
6.577004,0.05,52.63158,400,1.0,14.0
6.596004,0.05,52.63158,400,1.0,15.0
6.615004,0.05,52.63158,400,1.0,15.0
6.635004,0.05,50.0,400,1.0,14.0
6.654004,0.05,52.63158,400,1.0,9.0
6.6710043,0.05,58.823524,400,1.0,8.0
6.6900043,0.05,52.63158,400,0.0,7.0
6.705004,0.05,66.66667,400,1.0,9.0
6.7220044,0.05,58.823524,400,1.0,13.0
6.7390046,0.05,58.823524,400,1.0,8.0
6.756005,0.05,58.823524,400,1.0,9.0
6.773005,0.05,58.823524,400,1.0,9.0
6.790005,0.05,58.823524,400,1.0,10.0
6.8080053,0.05,55.555557,400,1.0,13.0
6.8270054,0.05,52.63158,400,1.0,14.0
6.8460054,0.05,52.63158,400,1.0,14.0
6.8650055,0.05,52.63158,400,1.0,8.0
6.8840055,0.05,52.63158,400,1.0,11.0
6.9010057,0.05,58.823524,400,1.0,8.0
6.918006,0.05,58.823524,400,1.0,8.0
6.932006,0.05,71.428566,400,1.0,9.0
6.949006,0.05,58.823524,400,1.0,8.0
6.967006,0.05,55.555557,400,1.0,11.0
6.982006,0.05,66.66667,400,1.0,8.0
7.002006,0.05,50.0,400,1.0,8.0
7.016006,0.05,71.428566,400,1.0,10.0
7.034006,0.05,55.555557,400,1.0,10.0
7.0520062,0.05,55.555557,400,1.0,14.0
7.0700064,0.05,55.555557,400,1.0,8.0
7.0880065,0.05,55.555557,400,1.0,8.0
7.1070065,0.05,52.63158,400,1.0,9.0
7.1210065,0.05,71.428566,400,1.0,8.0
7.1390066,0.05,55.555557,400,1.0,8.0
7.1550064,0.05,62.499996,400,1.0,10.0
7.1720066,0.05,58.823524,400,1.0,14.0
7.1900067,0.05,55.555557,400,1.0,11.0
7.209007,0.05,52.63158,400,1.0,13.0
7.2250066,0.05,62.499996,400,1.0,9.0
7.2440066,0.05,52.63158,400,1.0,8.0
7.261007,0.05,58.823524,400,1.0,8.0
7.2770066,0.05,62.499996,400,1.0,9.0
7.294007,0.05,58.823524,400,1.0,8.0
7.312007,0.05,55.555557,400,1.0,14.0
7.330007,0.05,55.555557,400,1.0,14.0
7.349007,0.05,52.63158,400,1.0,11.0
